SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-16-2021,Single Family Residential,810 Schooner Dr,Henderson,NV,89015,330000,3,2.5,River Landing,1544,4356,1989,7,214,25,Sold,,,http://www.redfin.com/NV/Henderson/810-Schooner-Dr-89015/home/29704413,GLVAR,2273223,N,Y,36.043213,-114.9566696
PAST SALE,March-11-2021,Single Family Residential,136 Fir St,Henderson,NV,89015,227500,3,1.0,Henderson #3,1350,6098,1954,43,169,,Sold,,,http://www.redfin.com/NV/Henderson/136-Fir-St-89015/home/29701067,GLVAR,2264713,N,Y,36.0453313,-114.9696009
PAST SALE,January-28-2021,Single Family Residential,277 Melody Vista Ln,Henderson,NV,89015,250000,3,2.5,Aviano,1357,1742,2008,85,184,103,Sold,,,http://www.redfin.com/NV/Henderson/277-Melody-Vista-Ln-89015/home/29796093,GLVAR,2253896,N,Y,36.039971,-114.973548
PAST SALE,,Single Family Residential,65 Mallory St,Henderson,NV,89015,225000,3,1.0,,1042,6534,1951,,216,,,,,http://www.redfin.com/NV/Henderson/65-Mallory-St-89015/home/29709686,,,N,Y,36.040264,-114.9854515
PAST SALE,March-15-2021,Single Family Residential,288 Sweet Sugar Pine Dr,Henderson,NV,89015,295000,4,3.0,Greenway Village 2,1558,4356,2005,39,189,85,Sold,,,http://www.redfin.com/NV/Henderson/288-Sweet-Sugar-Pine-Dr-89015/home/29056769,GLVAR,2264264,N,Y,36.023595,-114.9728916
PAST SALE,February-24-2021,Single Family Residential,260 Major Ave,Henderson,NV,89015,188500,3,1.0,Henderson #2 Sub,1330,5663,1953,58,142,,Sold,,,http://www.redfin.com/NV/Henderson/260-S-Major-Ave-89015/home/29712207,GLVAR,2259965,N,Y,36.0264346,-114.9730306
PAST SALE,March-22-2021,Single Family Residential,175 Sitka Spruce St,Henderson,NV,89015,270000,3,2.5,Greenway Village 2,1632,3920,2005,32,165,78,Sold,,,http://www.redfin.com/NV/Henderson/175-Sitka-Spruce-St-89015/home/29044191,GLVAR,2270429,N,Y,36.0231674,-114.9709489
PAST SALE,April-9-2021,Single Family Residential,231 S Texas Ave,Henderson,NV,89015,225000,3,1.0,Henderson Townsite,878,7405,1942,14,256,,Sold,,,http://www.redfin.com/NV/Henderson/231-S-Texas-Ave-89015/home/29710838,GLVAR,2232022,N,Y,36.0316825,-114.9797509
PAST SALE,April-5-2021,Townhouse,151 Van Wagenen St,Henderson,NV,89015,155500,3,1.75,Tropicana Square,1080,871,1971,18,144,250,Sold,,,http://www.redfin.com/NV/Henderson/151-E-Van-Wagenen-St-89015/home/29709725,GLVAR,2276987,N,Y,36.0273135,-114.9860192
PAST SALE,,Single Family Residential,103 Magnesium St,Henderson,NV,89015,165000,3,1.0,,1197,7405,1942,,138,,,,,http://www.redfin.com/NV/Henderson/103-Magnesium-St-89015/home/29708818,,,N,Y,36.035012,-114.987297
PAST SALE,April-21-2021,Townhouse,132 E Van Wagenen St,Henderson,NV,89015,115000,1,1.0,Tropicana Square Amd,548,1307,1971,2,210,250,Sold,,,http://www.redfin.com/NV/Henderson/132-E-Van-Wagenen-St-89015/home/29709735,GLVAR,2281699,N,Y,36.0271889,-114.9867608
PAST SALE,January-29-2021,Single Family Residential,434 Viewmont Dr,Henderson,NV,89015,305000,3,2.0,Eagle Crest,1368,6098,1993,84,223,,Sold,,,http://www.redfin.com/NV/Henderson/434-Viewmont-Dr-89015/home/29689499,GLVAR,2249929,N,Y,36.0272975,-115.0042905
PAST SALE,March-2-2021,Single Family Residential,418 Viewmont Dr,Henderson,NV,89015,306000,2,1.75,Eagle Crest,1368,6098,1993,52,224,,Sold,,,http://www.redfin.com/NV/Henderson/418-Viewmont-Dr-89015/home/29689591,GLVAR,2259805,N,Y,36.0273339,-115.002599
PAST SALE,March-5-2021,Single Family Residential,400 Opal Dr,Henderson,NV,89015,345000,3,1.75,Eagle Crest Phase 1,1369,6970,1992,49,252,,Sold,,,http://www.redfin.com/NV/Henderson/400-Opal-Dr-89015/home/29689708,GLVAR,2265527,N,Y,36.0259191,-114.999633
PAST SALE,March-11-2021,Single Family Residential,455 Opal Dr,Henderson,NV,89015,310000,3,2.0,Eagle Crest,1247,6534,1994,43,249,,Sold,,,http://www.redfin.com/NV/Henderson/455-Opal-Dr-89015/home/29689874,GLVAR,2254676,N,Y,36.0261794,-115.0038502
PAST SALE,March-22-2021,Single Family Residential,437 Waterwheel Falls Dr,Henderson,NV,89015,414000,3,3.0,Tradewinds-Phase 2A,1482,8712,1997,32,279,,Sold,,,http://www.redfin.com/NV/Henderson/437-Waterwheel-Falls-Dr-89015/home/29671376,GLVAR,2268401,N,Y,36.0276777,-115.0011392
PAST SALE,April-19-2021,Single Family Residential,414 Opal Dr,Henderson,NV,89015,345000,3,2.0,Eagle Crest,1368,6970,1994,4,252,,Sold,,,http://www.redfin.com/NV/Henderson/414-Opal-Dr-89015/home/29689826,GLVAR,2278516,N,Y,36.0261262,-114.9999574
PAST SALE,April-5-2021,Single Family Residential,456 Wright Way,Henderson,NV,89015,325000,3,2.0,Eagle Crest,1629,7405,1996,18,200,,Sold,,,http://www.redfin.com/NV/Henderson/456-Wright-Way-89015/home/29690831,GLVAR,2272807,N,Y,36.0238879,-115.0023209
PAST SALE,February-20-2021,Single Family Residential,318 Zenith Crest St Lot 50,Henderson,NV,89015,378696,3,2.0,Melody,1523,4605,2020,62,249,,Sold,,,http://www.redfin.com/NV/Henderson/318-Zenith-Crest-St-89015/unit-50/home/173970560,GLVAR,2256674,N,Y,36.0525786,-114.9795518
PAST SALE,February-5-2021,Single Family Residential,809 N Water St,Henderson,NV,89015,350000,4,4.0,Cadence Village Parcel 3-J1,2044,3485,2018,77,171,40,Sold,,,http://www.redfin.com/NV/Henderson/809-N-Water-St-89015/home/167787226,GLVAR,2256720,N,Y,36.052634,-114.976912
PAST SALE,April-19-2021,Townhouse,1069 Spotted Saddle St,Henderson,NV,89015,295000,3,2.5,Champion Place,1650,3049,2016,4,179,69,Sold,,,http://www.redfin.com/NV/Henderson/1069-Spotted-Saddle-St-89015/home/102566206,GLVAR,2278114,N,Y,36.0520538,-114.968861
PAST SALE,February-23-2021,Single Family Residential,430 Bottle Brush Way,Henderson,NV,89015,300000,3,2.0,City View Terrace,1620,6534,1981,59,185,,Sold,,,http://www.redfin.com/NV/Henderson/430-Bottle-Brush-Way-89015/home/29690843,GLVAR,2235653,N,Y,36.0242768,-114.9978719
PAST SALE,March-24-2021,Single Family Residential,477 Tiger Lily Way,Henderson,NV,89015,352000,4,2.0,Heritage Place,1723,6534,1986,30,204,,Sold,,,http://www.redfin.com/NV/Henderson/477-Tiger-Lily-Way-89015/home/29690591,GLVAR,2271527,N,Y,36.0212847,-114.9982427
PAST SALE,April-16-2021,Single Family Residential,432 Bottle Brush Way,Henderson,NV,89015,305000,3,2.0,City View Terrace,1180,6534,1981,7,258,,Sold,,,http://www.redfin.com/NV/Henderson/432-Bottle-Brush-Way-89015/home/29690840,GLVAR,2279614,N,Y,36.0241174,-114.9978719
