SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-5-2021,Single Family Residential,440 Clark Ln,Indian Springs,NV,89018,165000,2,2.0,Indian Spring Pecan Groves,1344,38768,1981,49,123,,Sold,,,http://www.redfin.com/NV/Indian-Springs/440-Clark-Ln-89018/home/29076203,GLVAR,2241968,N,Y,36.5751331,-115.6742749
PAST SALE,,Mobile/Manufactured Home,511 Dane Way,Indian Springs,NV,89018,30000,,,,,17860,2005,,,,,,,http://www.redfin.com/NV/Indian-Springs/511-Dane-Way-89018/home/29076371,,,N,Y,36.5715255,-115.6657234
PAST SALE,March-8-2021,Single Family Residential,264 Appalachian Ln,Indian Springs,NV,89018,295000,4,2.0,Indian Spgs Macfarland Estate,1850,6970,2019,46,159,,Sold,,,http://www.redfin.com/NV/Indian-Springs/264-Appalachian-Ln-89018/home/32863034,GLVAR,2244786,N,Y,36.5677249,-115.6718038
PAST SALE,March-16-2021,Single Family Residential,268 Horsetail Falls St Lot 58,Indian Springs,NV,89018,368315,5,3.0,Solaris At Indian Spgs Phase 1,3166,5663,2021,38,116,57,Sold,,,http://www.redfin.com/NV/Indian-Springs/268-Horsetail-Falls-St-89018/unit-58/home/174272736,GLVAR,2263729,N,Y,36.5757682,-115.6656673
PAST SALE,,Mobile/Manufactured Home,515 Lincoln Ln,Indian Springs,NV,89018,245000,,,,,30928,1980,,,,,,,http://www.redfin.com/NV/Indian-Springs/515-Lincoln-Ln-89018/home/29075661,,,N,Y,36.5758233,-115.6752435
PAST SALE,,Single Family Residential,664 Sky Rd,Indian Springs,NV,89018,52540,2,3.0,,2836,40511,1965,,19,,,,,http://www.redfin.com/NV/Indian-Springs/664-Sky-Rd-89018/home/29076419,,,N,Y,36.5722583,-115.6745986
PAST SALE,February-1-2021,Single Family Residential,136 Sally Kaye Ln,Indian Springs,NV,89018,264000,4,2.0,Indian Spgs Macfarland Estate,1850,6970,2019,81,143,,Sold,,,http://www.redfin.com/NV/Indian-Springs/136-Sally-Kaye-Ln-89018/home/166067779,GLVAR,2249990,N,Y,36.5670623,-115.6706984
PAST SALE,April-19-2021,Single Family Residential,252 Horsetail Falls St Lot 57,Indian Springs,NV,89018,296293,3,2.0,Solaris At Indian Spgs Phase 1,1750,5663,2021,4,169,57,Sold,,,http://www.redfin.com/NV/Indian-Springs/252-Horsetail-Falls-St-89018/unit-57/home/174464532,GLVAR,2271298,N,Y,36.5759084,-115.6656673
PAST SALE,March-25-2021,Single Family Residential,530 Dawson Falls St Lot 32,Indian Springs,NV,89018,285841,3,2.0,Solaris At Indian Spgs Phase 1,1536,5663,2021,29,186,57,Sold,,,http://www.redfin.com/NV/Indian-Springs/530-Dawson-Falls-ST-Unknown/unit-32/home/174468598,GLVAR,2271582,N,Y,36.5696826,-115.6705757
PAST SALE,April-7-2021,Single Family Residential,380 Horsetail Falls St,Indian Springs,NV,89018,284000,3,2.0,Solaris At Indian Spgs Phase 1,1533,5663,2020,16,185,57,Sold,,,http://www.redfin.com/NV/Indian-Springs/380-Horsetail-Falls-St-89018/home/166514071,GLVAR,2277878,N,Y,36.5747867,-115.6656668
