SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-5-2021,Townhouse,3929 Sweet Pine St #101,Las Vegas,NV,89108,192000,2,2.0,Desert Pines Condo,1205,2906,2005,86,159,168,Sold,,,http://www.redfin.com/NV/Las-Vegas/3929-Sweet-Pine-St-89108/unit-101/home/29008267,GLVAR,2252028,N,Y,36.2313328,-115.2274907
PAST SALE,April-23-2021,Townhouse,2137 Willowbury Dr Unit B,Las Vegas,NV,89108,157000,2,2.0,Richmond Park Phase 2 Amd,900,3306,1990,9,174,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/2137-Willowbury-Dr-89108/unit-B/home/29170756,GLVAR,2269205,N,Y,36.1993452,-115.2367576
PAST SALE,April-29-2021,Condo/Co-op,2133 Willowbury Dr Unit D,Las Vegas,NV,89108,161000,2,1.75,Richmond Park Phase 2 Amd,1074,3306,1990,3,150,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/2133-Willowbury-Dr-89108/unit-D/home/29171102,GLVAR,2268712,N,Y,36.1991069,-115.2367576
PAST SALE,February-5-2021,Condo/Co-op,3601 Lisandro St #103,Las Vegas,NV,89108,174000,2,1.75,Mariposa Condo,1056,,1998,86,165,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/3601-Lisandro-St-89108/unit-103/home/29129720,GLVAR,2255883,N,Y,36.226376,-115.245699
PAST SALE,March-19-2021,Condo/Co-op,6840 Elm Creek Dr #102,Las Vegas,NV,89108,165000,2,1.75,Scottsdale Points Condo Phase 4 Amd,1137,,1993,44,145,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/6840-W-Elm-Creek-Dr-89108/unit-102/home/29130458,GLVAR,2264880,N,Y,36.2250486,-115.2457416
PAST SALE,February-18-2021,Townhouse,5709 Smoke Ranch Rd Unit A,Las Vegas,NV,89108,125000,2,1.0,Charleston Heights Tr #50-E3,844,871,1978,73,148,170,Sold,,,http://www.redfin.com/NV/Las-Vegas/5709-Smoke-Ranch-Rd-89108/unit-A/home/29174437,GLVAR,2260684,N,Y,36.2023399,-115.2195299
PAST SALE,April-30-2021,Condo/Co-op,2333 Wooster Cir Unit C,Las Vegas,NV,89108,119500,2,1.5,Charleston Heights Tr 50E,1032,6400,1972,2,116,248,Sold,,,http://www.redfin.com/NV/Las-Vegas/2333-Wooster-Cir-89108/unit-C/home/29175182,GLVAR,2271902,N,Y,36.2022479,-115.2163112
PAST SALE,March-11-2021,Condo/Co-op,2451 Rainbow Blvd #2053,Las Vegas,NV,89108,119900,1,1.0,Mountain Creek,720,,1988,52,167,249,Sold,,,http://www.redfin.com/NV/Las-Vegas/2451-N-Rainbow-Blvd-89108/unit-2053/home/29061540,GLVAR,2262774,N,Y,36.204833,-115.243454
PAST SALE,February-17-2021,Single Family Residential,3713 Colfax Cir,Las Vegas,NV,89108,245300,2,2.0,Rosewood Estate,1000,4792,1983,74,245,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3713-N-Colfax-Cir-89108/home/29130087,GLVAR,2262197,N,Y,36.2279643,-115.2436345
PAST SALE,April-26-2021,Condo/Co-op,3608 Pintadas St #104,Las Vegas,NV,89108,198000,2,2.0,Mariposa Condo,1056,1056,1997,6,188,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/3608-Pintadas-St-89108/unit-104/home/29129861,GLVAR,2280719,N,Y,36.226925,-115.244026
PAST SALE,April-30-2021,Townhouse,3913 Sweet Pine St #101,Las Vegas,NV,89108,205000,2,2.0,Desert Pines Condo,1205,2906,2005,2,170,168,Sold,,,http://www.redfin.com/NV/Las-Vegas/3913-Sweet-Pine-St-89108/unit-101/home/29009885,GLVAR,2280410,N,Y,36.2305782,-115.2274955
PAST SALE,,Townhouse,5830 Vegas Dr,Las Vegas,NV,89108,155000,2,2.0,,962,1307,1996,,161,,,,,http://www.redfin.com/NV/Las-Vegas/5830-Vegas-Dr-89108/home/29177169,,,N,Y,36.18874,-115.221471
PAST SALE,February-23-2021,Single Family Residential,6528 Smokey Pine Way,Las Vegas,NV,89108,185000,2,2.0,Smoke Ranch Pines Amd,940,1742,1988,68,197,140,Sold,,,http://www.redfin.com/NV/Las-Vegas/6528-Smokey-Pine-Way-89108/home/29170137,GLVAR,2253898,N,Y,36.2030541,-115.2367808
PAST SALE,,Condo/Co-op,3717 Snorkel Cir Unit D,Las Vegas,NV,89108,62086,2,2.0,,912,,1984,,68,,,,,http://www.redfin.com/NV/Las-Vegas/3717-Snorkel-Cir-89108/unit-D/home/29133714,,,N,Y,36.2279143,-115.2224707
PAST SALE,March-25-2021,Condo/Co-op,3608 Quetonia St #201,Las Vegas,NV,89108,185000,2,2.0,Mariposa Condo,1056,3000,1997,38,175,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/3608-Quetonia-St-89108/unit-201/home/29129715,GLVAR,2268862,N,Y,36.226918,-115.245716
PAST SALE,April-28-2021,Condo/Co-op,3600 Quetonia St #204,Las Vegas,NV,89108,192500,2,2.0,Mariposa Condo,1056,,1998,4,182,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/3600-Quetonia-St-89108/unit-204/home/29129725,GLVAR,2278435,N,Y,36.226376,-115.245699
PAST SALE,February-25-2021,Townhouse,1541 Saylor Way,Las Vegas,NV,89108,127000,2,1.5,Charleston Heights Twnhs Tr 44-D,986,871,1972,66,129,198,Sold,,,http://www.redfin.com/NV/Las-Vegas/1541-Saylor-Way-89108/home/29182595,GLVAR,2241170,N,Y,36.188092,-115.220255
PAST SALE,March-5-2021,Single Family Residential,6449 Plumcrest Rd,Las Vegas,NV,89108,260000,2,2.0,Woodcrest Amd,1184,4792,1984,58,220,23,Sold,,,http://www.redfin.com/NV/Las-Vegas/6449-W-Plumcrest-Rd-89108/home/29131142,GLVAR,2264253,N,Y,36.2303196,-115.2366881
