SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-15-2021,Single Family Residential,5986 Sundoro Dr,Las Vegas,NV,89110,350000,4,1.75,Sunrise View Estate,1864,10454,1981,37,188,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5986-Sundoro-Dr-89110/home/29376311,GLVAR,2262528,N,Y,36.1866531,-115.0415715
PAST SALE,February-11-2021,Single Family Residential,4717 Lakestream Ave,Las Vegas,NV,89110,265900,3,1.75,Las Vegas #8 Lewis Homes,1276,7405,1976,69,208,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4717-Lakestream-Ave-89110/home/29382718,GLVAR,2256974,N,Y,36.1801858,-115.0700681
PAST SALE,,Single Family Residential,861 Marion Dr,Las Vegas,NV,89110,295000,3,2.0,,1813,7405,1976,,163,,,,,http://www.redfin.com/NV/Las-Vegas/861-Marion-Dr-89110/home/29382734,,,N,Y,36.1806465,-115.0708558
PAST SALE,January-21-2021,Single Family Residential,4879 Van Buren Ave,Las Vegas,NV,89110,300000,3,2.0,Happy Valley Rancho Tr 1,1920,36590,2005,90,156,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4879-E-Van-Buren-Ave-89110/home/29381605,GLVAR,2249744,N,Y,36.1864627,-115.0672417
PAST SALE,February-19-2021,Townhouse,825 Hedge Way #2,Las Vegas,NV,89110,104500,2,2.0,Atrium Gardens 1,1022,4030,1981,61,102,120,Sold,,,http://www.redfin.com/NV/Las-Vegas/825-Hedge-Way-89110/unit-2/home/29384251,GLVAR,2216704,N,Y,36.1789789,-115.0969638
PAST SALE,,Single Family Residential,1296 Mt Hood St,Las Vegas,NV,89110,215000,3,2.0,,1832,12197,1979,,117,,,,,http://www.redfin.com/NV/Las-Vegas/1296-Mt-Hood-St-89110/home/29378506,,,N,Y,36.1831903,-115.0344354
PAST SALE,February-25-2021,Single Family Residential,775 Spanish Dr,Las Vegas,NV,89110,420000,4,4.0,Custom,3225,20038,1989,55,130,,Sold,,,http://www.redfin.com/NV/Las-Vegas/775-Spanish-Dr-89110/home/29396573,GLVAR,2242663,N,Y,36.1736982,-115.0307051
PAST SALE,March-22-2021,Single Family Residential,644 Coral View St,Las Vegas,NV,89110,510000,6,3.5,Hillside View,3225,19166,2001,30,158,69,Sold,,,http://www.redfin.com/NV/Las-Vegas/644-Coral-View-Ct-89110/home/29396603,GLVAR,2259925,N,Y,36.1711665,-115.0263491
PAST SALE,February-11-2021,Townhouse,5696 Blue Sea St,Las Vegas,NV,89110,173500,2,1.0,Sequoia Villas,930,5227,1982,69,187,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5696-Blue-Sea-St-89110/home/29395350,GLVAR,2260437,N,Y,36.1614781,-115.0491476
PAST SALE,April-19-2021,Condo/Co-op,5635 Vineyard Ln,Las Vegas,NV,89110,193000,3,2.5,Arbors,1451,1742,1987,2,133,242,Sold,,,http://www.redfin.com/NV/Las-Vegas/5635-Vineyard-Ln-89110/home/29395822,GLVAR,2269630,N,Y,36.1600279,-115.049659
