SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-27-2021,Mobile/Manufactured Home,1123 Utah Ave,Sandy Valley,NV,89019,119000,3,2.0,rural community,1344,89734,1976,86,89,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/1123-Utah-Ave-89019/home/29746817,GLVAR,2035281,N,Y,35.8052061,-115.6175776
PAST SALE,,Mobile/Manufactured Home,1535 Paiute St,Sandy Valley,NV,89019,185000,,,,,86684,1973,,,,,,,http://www.redfin.com/NV/Sandy-Valley/1535-Paiute-St-89019/home/29745062,,,N,Y,35.832085,-115.6519627
PAST SALE,,Mobile/Manufactured Home,760 Moonstone Ave,Sandy Valley,NV,89019,135000,,,,,89734,1991,,,,,,,http://www.redfin.com/NV/Sandy-Valley/760-Moonstone-Ave-89019/home/29744999,,,N,Y,35.8275668,-115.6485306
PAST SALE,March-23-2021,Mobile/Manufactured Home,1690 Gypsum Ave,Sandy Valley,NV,89019,175000,3,2.0,Land Div 215-94,1617,89734,1998,31,108,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/1690-Gypsum-Ave-89019/home/29744877,GLVAR,2264889,N,Y,35.8426411,-115.6666913
PAST SALE,,Single Family Residential,,Las Vegas,NV,89109,100000,3,1.0,,315,44431,1910,,317,,,,,http://www.redfin.com/NV/Las-Vegas/Unknown-89109/home/29747085,,,N,Y,35.832895,-115.437672
PAST SALE,April-7-2021,Single Family Residential,611 Eagle Ave,Jean,NV,89019,160000,3,2.0,Sky Ranch Estate 1,1344,17424,1981,16,119,50,Sold,,,http://www.redfin.com/NV/Sandy-Valley/611-Eagle-Ave-89019/home/29747056,GLVAR,2256322,N,Y,35.794818,-115.6257638
PAST SALE,,Mobile/Manufactured Home,550 Jade Ave,Sandy Valley,NV,89019,70000,3,2.0,,1152,86684,1982,,61,,,,,http://www.redfin.com/NV/Sandy-Valley/550-Jade-Ave-89019/home/29746993,,,N,Y,35.8020971,-115.6266888
PAST SALE,February-1-2021,Mobile/Manufactured Home,2655 Pima St,Sandy Valley,NV,89019,90000,3,1.75,Land Div 91-81,1848,85378,1988,81,49,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/2655-Pima-St-89019/home/29744873,GLVAR,2247555,N,Y,35.8480814,-115.6630844
PAST SALE,February-9-2021,Multi-Family (2-4 Unit),3450 Tuskegee St,Sandy Valley,NV,89019,123000,3,,Land Div 327-93,,168577,1991,73,,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/3450-Tuskegee-St-89019/home/29043779,GLVAR,2216662,N,Y,35.8600013,-115.6882856
PAST SALE,March-3-2021,Mobile/Manufactured Home,1420 Paiute St,Sandy Valley,NV,89019,60000,2,1.75,Land Div 52-85,1260,89734,1996,51,48,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/1420-Paiute-St-89019/home/29745072,GLVAR,2237328,N,Y,35.8300385,-115.6512459
PAST SALE,,Mobile/Manufactured Home,1325 Lava Ave,Sandy Valley,NV,89019,65000,3,2.0,,1344,90169,1985,,48,,,,,http://www.redfin.com/NV/Sandy-Valley/1325-Lava-Ave-89019/home/29745024,,,N,Y,35.8344963,-115.6598443
PAST SALE,February-26-2021,Mobile/Manufactured Home,1916 Marble Ave,Sandy Valley,NV,89019,140000,2,1.75,,1344,87120,1987,56,104,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/1916-Marble-Ave-89019/home/29744989,GLVAR,2189955,N,Y,35.8318892,-115.6700207
PAST SALE,March-25-2021,Single Family Residential,817 Lindberg Ave,Sandy Valley,NV,89019,300000,3,2.25,Sky Ranch Estate 2,2124,17424,1996,29,141,50,Sold,,,http://www.redfin.com/NV/Sandy-Valley/817-Lindberg-Ave-89019/home/29747094,GLVAR,2251084,N,Y,35.796578,-115.6217662
PAST SALE,March-18-2021,Mobile/Manufactured Home,430 Mojave St,Sandy Valley,NV,89019,99999,3,2.0,Land Div 217-80,1536,85378,1973,36,65,,Sold,,,http://www.redfin.com/NV/Las-Vegas/430-S-Mojave-Rd-89104/home/29746963,GLVAR,2269827,N,Y,35.803081,-115.627517
PAST SALE,April-14-2021,Mobile/Manufactured Home,2420 Shasta St,Sandy Valley,NV,89019,122000,3,2.0,SHORES #2-D BY LEWIS HOMES,1488,90169,1975,9,82,,Sold,,,http://www.redfin.com/NV/Sandy-Valley/2420-Shasta-St-89019/home/29744956,GLVAR,2150469,N,Y,35.8445165,-115.6755697
PAST SALE,March-3-2021,Single Family Residential,405 Exchange Ave,Goodsprings,NV,89109,420000,3,2.0,Goodsprings Townsite,9484,29185,1979,51,44,,Sold,,,http://www.redfin.com/NV/Goodsprings/405-Exchange-St-89019/home/171715624,GLVAR,2268222,N,Y,35.8342117,-115.436464
