SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-26-2021,Townhouse,274 Big Horn Dr,Boulder City,NV,89005,305000,2,1.75,Spanish Steps Lakeside 2nd Amd,1240,7278,1997,87,246,225,Sold,,,http://www.redfin.com/NV/Boulder-City/274-Bighorn-Dr-89005/home/29728563,GLVAR,2244672,N,Y,35.99324,-114.83162
PAST SALE,March-8-2021,Mobile/Manufactured Home,1605 Cedar Dr,Boulder City,NV,89005,147000,2,1.75,Valley View Estate Aka Bc #18,960,6098,1969,46,153,,Sold,,,http://www.redfin.com/NV/Boulder-City/1605-Cedar-Dr-89005/home/29732255,GLVAR,2257623,N,Y,35.9683273,-114.8553805
PAST SALE,January-25-2021,Mobile/Manufactured Home,606 Lake Huron Ln,Boulder City,NV,89005,255000,3,1.75,Lake Mountain Estate Aka Bc #25,1243,6534,1983,88,205,25,Sold,,,http://www.redfin.com/NV/Boulder-City/606-Lake-Huron-Ln-89005/home/29731155,GLVAR,2239252,N,Y,35.9909785,-114.8433258
PAST SALE,,Single Family Residential,903 Del Sol Dr,Boulder City,NV,89005,320000,4,2.0,,1244,6970,1987,,257,,,,,http://www.redfin.com/NV/Boulder-City/903-Del-Sol-Dr-89005/home/29731934,,,N,Y,35.9696694,-114.8442067
PAST SALE,March-11-2021,Condo/Co-op,524 Fir St #501,Boulder City,NV,89005,124900,2,2.0,Overland Estate,896,3848,1981,43,139,120,Sold,,,http://www.redfin.com/NV/Boulder-City/524-Fir-St-89005/unit-501/home/29731860,GLVAR,2243461,N,Y,35.9754865,-114.8444385
PAST SALE,March-12-2021,Mobile/Manufactured Home,1298 Red Mtn,Boulder City,NV,89005,205000,2,2.0,Mountain Vista Mobile Home Est 3 Aka B.C. #34,1344,6098,1976,42,153,,Sold,,,http://www.redfin.com/NV/Boulder-City/1298-Red-Mountain-Ct-89005/home/29731834,GLVAR,2267864,N,Y,35.966332,-114.8577778
PAST SALE,March-15-2021,Mobile/Manufactured Home,1002 Adobe Cir,Boulder City,NV,89005,195000,3,2.0,Coronado Estate,1348,6098,1969,39,145,,Sold,,,http://www.redfin.com/NV/Boulder-City/1002-Adobe-Cir-89005/home/29731985,GLVAR,2223406,N,Y,35.9681898,-114.8457599
PAST SALE,March-24-2021,Mobile/Manufactured Home,1295 Black Mountain Ct,Boulder City,NV,89005,225000,3,2.0,Mountain Vista Mobile Home Estate 3 Aka Bc #34,1432,6098,1977,30,157,,Sold,,,http://www.redfin.com/NV/Boulder-City/1295-Black-Mountain-Ct-89005/home/29731839,GLVAR,2265616,N,Y,35.9664669,-114.8580902
PAST SALE,April-23-2021,Single Family Residential,1709 Saint Andrews Ct,Boulder City,NV,89005,565000,4,2.5,Municipal Golf Course Est-Un 3B Aka Bc #49,2267,11761,1993,1,249,,Sold,,,http://www.redfin.com/NV/Boulder-City/1709-St-Andrews-Ct-89005/home/29737617,GLVAR,2276981,N,Y,35.9509696,-114.8441835
PAST SALE,,Single Family Residential,1305 Appaloosa Rd,Boulder City,NV,89005,210000,3,2.0,,1155,6970,1971,,182,,,,,http://www.redfin.com/NV/Boulder-City/1305-Appaloosa-Rd-89005/home/29735924,,,N,Y,35.9709588,-114.8205598
