SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-2-2021,Single Family Residential,4980 Ridgewood Dr,Pahrump,NV,89061,380000,3,2.0,Artesiahafen Ranch Phs#4,2325,14375,2006,80,163,21,Sold,,,http://www.redfin.com/NV/Pahrump/4980-Ridgewood-Dr-89061/home/30646944,GLVAR,2238995,N,Y,36.1205829,-115.9231009
PAST SALE,January-27-2021,Single Family Residential,4870 Lorenzo Way,Pahrump,NV,89061,250000,3,2.0,Mt Falls Pa4A U2,1774,5663,2012,86,141,90,Sold,,,http://www.redfin.com/NV/Pahrump/4870-Lorenzo-Way-89061/unit-2/home/50259350,GLVAR,2262709,N,Y,36.157176,-115.924772
PAST SALE,February-18-2021,Single Family Residential,4960 Parkwood Dr,Pahrump,NV,89061,330500,3,2.75,Artesiahafen Ranch Phs#4,2210,14810,2006,64,150,21,Sold,,,http://www.redfin.com/NV/Pahrump/4960-Parkwood-Dr-89061/home/30646933,GLVAR,2259168,N,Y,36.122497,-115.923817
PAST SALE,April-2-2021,Single Family Residential,3664 Garfield Dr,Pahrump,NV,89061,250000,2,2.0,Tesora Pahrump P2,1540,8276,2019,21,162,40,Sold,,,http://www.redfin.com/NV/Pahrump/3664-E-Garfield-Dr-89061/home/109706718,GLVAR,2266342,N,Y,36.1409972,-115.9450884
PAST SALE,March-30-2021,Single Family Residential,3839 E Florence Ave Lot 15,Pahrump,NV,89061,306900,4,2.0,Burson Ranch,2021,10019,2020,24,152,40,Sold,,,http://www.redfin.com/NV/Pahrump/3839-E-Florence-Ave-89061/unit-15/home/174107063,GLVAR,2258989,N,Y,36.1356001,-115.9428935
PAST SALE,April-21-2021,Single Family Residential,3867 E Florence Ave Lot 13,Pahrump,NV,89061,295139,4,2.0,Burson Ranch,2021,10019,2020,2,146,40,Sold,,,http://www.redfin.com/NV/Pahrump/3867-E-Florence-Ave-89061/unit-13/home/174144312,GLVAR,2260458,N,Y,36.1355934,-115.9423326
PAST SALE,April-21-2021,Single Family Residential,3921 E Florence Ave Lot 9,Pahrump,NV,89061,265018,3,2.0,Burson Ranch,1536,10019,2020,2,173,40,Sold,,,http://www.redfin.com/NV/Pahrump/3921-E-Florence-Ave-89061/unit-9/home/174107203,GLVAR,2258992,N,Y,36.1355804,-115.9412113
PAST SALE,April-16-2021,Mobile/Manufactured Home,4130 Kisha Ave,Pahrump,NV,89061,159999,3,2.0,Green Saddle Ranch,1391,47916,2005,7,115,,Sold,,,http://www.redfin.com/NV/Pahrump/4130-Kisha-Ave-89061/home/30656543,GLVAR,2262723,N,Y,36.0994142,-115.9377084
PAST SALE,January-29-2021,Single Family Residential,5006 Monte Penne Way,Pahrump,NV,89061,250000,3,2.0,Mt Falls Pa4B U2,2006,6970,2013,84,125,90,Sold,,,http://www.redfin.com/NV/Pahrump/5006-Monte-Penne-Way-89061/unit-2/home/50259338,GLVAR,2261677,N,Y,36.1565878,-115.9232234
PAST SALE,March-12-2021,Single Family Residential,4340 Via Gallo Ct,Pahrump,NV,89061,340000,3,2.0,Tivoli,2083,12458,2017,42,163,90,Sold,,,http://www.redfin.com/NV/Pahrump/4340-Via-Gallo-Ct-89061/unit-1/home/109706033,GLVAR,2268560,N,Y,36.155867,-115.913174
PAST SALE,,Single Family Residential,4916 Monte Penne Way #2,Pahrump,NV,89061,199000,,,,1533,6098,2012,,130,,,,,http://www.redfin.com/NV/Pahrump/4916-Monte-Penne-Way-89061/unit-2/home/50259334,,,N,Y,36.1559246,-115.9247391
PAST SALE,April-19-2021,Single Family Residential,5226 Lignum Ave #1,Pahrump,NV,89061,289000,3,2.0,Celebrate Hms Mf P3-3A U1,1988,7405,2015,4,145,90,Sold,,,http://www.redfin.com/NV/Pahrump/5226-Lignum-Ave-89061/unit-1/home/109705824,GLVAR,2256875,N,Y,36.156892,-115.919674
PAST SALE,March-29-2021,Single Family Residential,4875 Bientian Way,Pahrump,NV,89061,350000,3,3.5,Mt Falls Pa3 P2-Bella Sera,2740,7841,2007,25,128,90,Sold,,,http://www.redfin.com/NV/Pahrump/4875-Bientian-Way-89061/home/30664543,GLVAR,2272001,N,Y,36.14821,-115.917161
PAST SALE,March-29-2021,Single Family Residential,4781 Leone Ave,Pahrump,NV,89061,259900,3,2.0,Mt Falls Plan Area 2 P1,1772,5663,2005,25,147,90,Sold,,,http://www.redfin.com/NV/Pahrump/4781-Leone-Ave-89061/home/30662532,GLVAR,2270442,N,Y,36.149374,-115.913494
PAST SALE,April-12-2021,Single Family Residential,4760 Paradiso Pl,Pahrump,NV,89061,379000,4,3.25,Mt Falls Plan Area 3 P1,2676,10454,2006,11,142,,Sold,,,http://www.redfin.com/NV/Pahrump/4760-Paradiso-Pl-89061/home/30662354,GLVAR,2272250,N,Y,36.149676,-115.919416
PAST SALE,April-16-2021,Single Family Residential,5690 E Alfano,Pahrump,NV,89061,315000,3,2.0,Mountain falls,2058,7406,2008,7,153,,Sold,,,http://www.redfin.com/NV/Pahrump/5690-Alfano-Ave-89061/home/30664195,GLVAR,2269798,N,Y,36.148592,-115.910587
PAST SALE,March-9-2021,Mobile/Manufactured Home,4700 Mcgraw Rd,Pahrump,NV,89061,295000,4,3.0,Green Saddle Ranch,2280,47916,2003,45,129,,Sold,,,http://www.redfin.com/NV/Pahrump/4700-McGraw-Rd-89061/home/30654168,GLVAR,2262596,N,Y,36.112131,-115.927916
PAST SALE,March-5-2021,Mobile/Manufactured Home,6300 Jane Ave,Pahrump,NV,89061,200000,3,2.0,,1524,92783,1997,49,131,,Sold,,,http://www.redfin.com/NV/Pahrump/6300-Jane-Ave-89061/home/30639293,GLVAR,2206716,N,Y,36.1274003,-115.9324098
